,SAMPL6_ID,pH,Epik_Microstate,SAMPL6_Microstate_ID,Log_P
974,SM08,9.8,0,SM08_micro006,-0.008270255010575966
975,SM08,9.9,0,SM08_micro006,-0.010633185013597671
976,SM08,9.9,1,SM08_micro004,-4.546614887242763
977,SM08,10.0,0,SM08_micro006,-0.013671237874625576
978,SM08,10.0,1,SM08_micro004,-4.303908219789533
979,SM08,10.1,0,SM08_micro006,-0.017384413593659685
980,SM08,10.1,1,SM08_micro004,-4.06187667519431
981,SM08,10.2,0,SM08_micro006,-0.022110273599703096
982,SM08,10.2,1,SM08_micro004,-3.821026595600598
983,SM08,10.3,0,SM08_micro006,-0.028186379321758905
984,SM08,10.3,1,SM08_micro004,-3.581357981008397
985,SM08,10.4,0,SM08_micro006,-0.03595029218883022
986,SM08,10.4,1,SM08_micro004,-3.3433771735612106
987,SM08,10.5,0,SM08_micro006,-0.045739573629920136
988,SM08,10.5,1,SM08_micro004,-3.1075905154025447
989,SM08,10.6,0,SM08_micro006,-0.058060565788533317
990,SM08,10.6,1,SM08_micro004,-2.874166787246901
991,SM08,10.7,0,SM08_micro006,-0.0737571722371775
992,SM08,10.7,1,SM08_micro004,-2.6441186733812874
993,SM08,10.8,0,SM08_micro006,-0.09333573511935733
994,SM08,10.8,1,SM08_micro004,-2.41795251594921
995,SM08,10.9,0,SM08_micro006,-0.11780893872208213
996,SM08,10.9,1,SM08_micro004,-2.196849779952179
997,SM08,11.0,0,SM08_micro006,-0.14835824804686276
998,SM08,11.0,1,SM08_micro004,-1.9816543689627022
999,SM09,3.0,0,SM09_micro001,-0.03696297647583952
1000,SM09,3.0,1,SM09_micro003,-3.9631399572109034
1001,SM09,3.0,2,SM09_micro005,-4.0576571573317715
1002,SM09,3.1,0,SM09_micro001,-0.04219517862538758
1003,SM09,3.1,1,SM09_micro003,-3.722796219760696
1004,SM09,3.1,2,SM09_micro005,-4.06288935948132
1005,SM09,3.2,0,SM09_micro001,-0.0489464072054496
1006,SM09,3.2,1,SM09_micro003,-3.4838027280265003
1007,SM09,3.2,2,SM09_micro005,-4.0696405880613815
1008,SM09,3.3,0,SM09_micro001,-0.057385442930527115
1009,SM09,3.3,1,SM09_micro003,-3.2464970434373206
1010,SM09,3.3,2,SM09_micro005,-4.078079623786459
1011,SM09,3.4,0,SM09_micro001,-0.06818740865862633
1012,SM09,3.4,1,SM09_micro003,-3.0115542888511624
1013,SM09,3.4,2,SM09_micro005,-4.088881589514559
1014,SM09,3.5,0,SM09_micro001,-0.08185864653325191
1015,SM09,3.5,1,SM09_micro003,-2.779480806411531
1016,SM09,3.5,2,SM09_micro005,-4.102552827389184
1017,SM09,3.6,0,SM09_micro001,-0.09907427941241005
1018,SM09,3.6,1,SM09_micro003,-2.5509517189764317
1019,SM09,3.6,2,SM09_micro005,-4.11959967955384
1020,SM09,3.7,0,SM09_micro001,-0.12050943015410695
1021,SM09,3.7,1,SM09_micro003,-2.326810930118373
1022,SM09,3.7,2,SM09_micro005,-4.1410348302955375
1023,SM09,3.8,0,SM09_micro001,-0.14734556375985344
1024,SM09,3.8,1,SM09_micro003,-2.107902343409862
1025,SM09,3.8,2,SM09_micro005,-4.167870963901284
1026,SM09,3.9,0,SM09_micro001,-0.18059536451665886
1027,SM09,3.9,1,SM09_micro003,-1.8954074238524101
1028,SM09,3.9,2,SM09_micro005,-4.201289545372591
1029,SM09,4.0,0,SM09_micro001,-0.2216090781405356
1030,SM09,4.0,1,SM09_micro003,-1.6906764171620297
1031,SM09,4.0,2,SM09_micro005,-4.242134478281966
1032,SM09,4.1,0,SM09_micro001,-0.27173695034749606
1033,SM09,4.1,1,SM09_micro003,-1.4950595690547328
1034,SM09,4.1,2,SM09_micro005,-4.292262350488926
1035,SM09,4.2,0,SM09_micro001,-0.3323292268535526
1036,SM09,4.2,1,SM09_micro003,-1.3100759059610336
1037,SM09,4.2,2,SM09_micro005,-4.352854626994984
1038,SM09,4.3,0,SM09_micro001,-0.4047361533747177
1039,SM09,4.3,1,SM09_micro003,-1.1367381121679414
1040,SM09,4.3,2,SM09_micro005,-4.425261553516148
1041,SM09,4.4,0,SM09_micro001,-0.4903079756270037
1042,SM09,4.4,1,SM09_micro003,-0.9765652141059702
1043,SM09,4.4,2,SM09_micro005,-4.5110021564829355
1044,SM09,4.5,0,SM09_micro001,-0.59005737789742
1045,SM09,4.5,1,SM09_micro003,-0.8307386767766308
1046,SM09,4.6,0,SM09_micro003,-0.6995960616089261
1047,SM09,4.6,1,SM09_micro001,-0.7046594830439726
1048,SM09,4.7,0,SM09_micro003,-0.5834749300318595
1049,SM09,4.7,1,SM09_micro001,-0.8341142910666617
1050,SM09,4.8,0,SM09_micro003,-0.4822065013309293
1051,SM09,4.8,1,SM09_micro001,-0.9785905826799888
1052,SM09,4.9,0,SM09_micro003,-0.3951156526481293
1053,SM09,4.9,1,SM09_micro001,-1.1374132350259478
1054,SM09,5.0,0,SM09_micro003,-0.32135848041095183
1055,SM09,5.0,1,SM09_micro001,-1.3092320023885258
1056,SM09,5.1,0,SM09_micro003,-0.2595847389033844
1057,SM09,5.1,1,SM09_micro001,-1.4932029811952159
1058,SM09,5.2,0,SM09_micro003,-0.20861296312391622
1059,SM09,5.2,1,SM09_micro001,-1.6878071450155032
1060,SM09,5.3,0,SM09_micro003,-0.16675534592753172
1061,SM09,5.3,1,SM09_micro001,-1.891694248133376
1062,SM09,5.4,0,SM09_micro003,-0.13266164159821855
1063,SM09,5.4,1,SM09_micro001,-2.10334526411832
1064,SM09,5.5,0,SM09_micro003,-0.028017598607257357
1065,SM09,5.5,1,SM09_micro001,-3.591822385307492
1066,SM09,5.6,0,SM09_micro003,-0.02194149288520154
1067,SM09,5.6,1,SM09_micro001,-3.8314909998996938
1068,SM09,5.7,0,SM09_micro003,-0.017215632879158133
1069,SM09,5.7,1,SM09_micro001,-4.072509860207908
1070,SM09,5.8,0,SM09_micro003,-0.013502457160124028
1071,SM09,5.8,1,SM09_micro001,-4.314541404803131
1072,SM09,5.9,0,SM09_micro003,-0.01046440429909612
1073,SM09,5.9,1,SM09_micro001,-4.55724807225636
1074,SM09,6.0,0,SM09_micro003,-0.008270255010575966
1075,SM09,6.1,0,SM09_micro003,0.0
1076,SM09,6.2,0,SM09_micro003,0.0
1077,SM09,6.3,0,SM09_micro003,0.0
1078,SM09,6.4,0,SM09_micro003,0.0
1079,SM09,6.5,0,SM09_micro003,0.0
1080,SM09,6.6,0,SM09_micro003,0.0
1081,SM09,6.7,0,SM09_micro003,0.0
1082,SM09,6.8,0,SM09_micro003,0.0
1083,SM09,6.9,0,SM09_micro003,-0.0008439035725077517
1084,SM09,7.0,0,SM09_micro003,-0.0006751228580062014
1085,SM09,7.1,0,SM09_micro003,-0.000506342143504651
1086,SM09,7.2,0,SM09_micro003,-0.000506342143504651
1087,SM09,7.3,0,SM09_micro003,-0.0003375614290031007
1088,SM09,7.4,0,SM09_micro003,0.0
1089,SM09,7.5,0,SM09_micro003,0.0
1090,SM09,7.6,0,SM09_micro003,0.0
1091,SM09,7.7,0,SM09_micro003,0.0
1092,SM09,7.8,0,SM09_micro003,0.0
1093,SM09,7.9,0,SM09_micro003,0.0
1094,SM09,8.0,0,SM09_micro003,0.0
1095,SM09,8.1,0,SM09_micro003,0.0
1096,SM09,8.2,0,SM09_micro003,0.0
1097,SM09,8.3,0,SM09_micro003,0.0
1098,SM09,8.4,0,SM09_micro003,0.0
1099,SM09,8.5,0,SM09_micro003,0.0
1100,SM09,8.6,0,SM09_micro003,0.0
1101,SM09,8.7,0,SM09_micro003,0.0
1102,SM09,8.8,0,SM09_micro003,0.0
1103,SM09,8.9,0,SM09_micro003,0.0
1104,SM09,9.0,0,SM09_micro003,0.0
1105,SM09,9.1,0,SM09_micro003,0.0
1106,SM09,9.2,0,SM09_micro003,0.0
1107,SM09,9.3,0,SM09_micro003,0.0
1108,SM09,9.4,0,SM09_micro003,0.0
1109,SM09,9.5,0,SM09_micro003,0.0
1110,SM09,9.6,0,SM09_micro003,0.0
1111,SM09,9.7,0,SM09_micro003,0.0
1112,SM09,9.8,0,SM09_micro003,-0.0003375614290031007
1113,SM09,9.9,0,SM09_micro003,-0.000506342143504651
1114,SM09,10.0,0,SM09_micro003,-0.000506342143504651
1115,SM09,10.1,0,SM09_micro003,-0.0006751228580062014
1116,SM09,10.2,0,SM09_micro003,-0.0008439035725077517
1117,SM09,10.3,0,SM09_micro003,-0.0011814650015108522
1118,SM09,10.4,0,SM09_micro003,-0.001519026430513953
1119,SM09,10.5,0,SM09_micro003,-0.0018565878595170537
1120,SM09,10.6,0,SM09_micro003,-0.0023629300030217045
1121,SM09,10.7,0,SM09_micro003,-0.003038052861027906
1122,SM09,10.8,0,SM09_micro003,-0.0038819564335356577
1123,SM09,10.9,0,SM09_micro003,-0.00506342143504651
1124,SM09,11.0,0,SM09_micro003,-0.006413667151058912
1125,SM10,3.0,0,SM10_micro006,-0.0
1126,SM10,3.1,0,SM10_micro006,-0.0
1127,SM10,3.2,0,SM10_micro006,-0.0
1128,SM10,3.3,0,SM10_micro006,-0.0
1129,SM10,3.4,0,SM10_micro006,-0.0
1130,SM10,3.5,0,SM10_micro006,-0.0
1131,SM10,3.6,0,SM10_micro006,-0.0
1132,SM10,3.7,0,SM10_micro006,-0.0
1133,SM10,3.8,0,SM10_micro006,-0.0
1134,SM10,3.9,0,SM10_micro006,-0.0
1135,SM10,4.0,0,SM10_micro006,-0.0
1136,SM10,4.1,0,SM10_micro006,-0.0
1137,SM10,4.2,0,SM10_micro006,-0.0
1138,SM10,4.3,0,SM10_micro006,-0.0
1139,SM10,4.4,0,SM10_micro006,-0.0
1140,SM10,4.5,0,SM10_micro006,-0.0
1141,SM10,4.6,0,SM10_micro006,-0.0
1142,SM10,4.7,0,SM10_micro006,-0.0
1143,SM10,4.8,0,SM10_micro006,-0.0
1144,SM10,4.9,0,SM10_micro006,-0.0
1145,SM10,5.0,0,SM10_micro006,-0.0
1146,SM10,5.1,0,SM10_micro006,-0.0
1147,SM10,5.2,0,SM10_micro036,0.0
1148,SM10,5.3,0,SM10_micro036,0.0
1149,SM10,5.4,0,SM10_micro006,-0.04320786291239689
1150,SM10,5.4,1,SM10_micro036,-3.1614315633285393
1151,SM10,5.5,0,SM10_micro006,-0.043545424341399984
1152,SM10,5.5,1,SM10_micro036,-3.1551866768919816
1153,SM10,5.6,0,SM10_micro006,-0.04371420505590153
1154,SM10,5.6,1,SM10_micro036,-3.1504608168859387
1155,SM10,5.7,0,SM10_micro006,-0.04388298577040308
1156,SM10,5.7,1,SM10_micro036,-3.1464100797379015
1157,SM10,5.8,0,SM10_micro006,-0.044051766484904636
1158,SM10,5.8,1,SM10_micro036,-3.1433720268768734
1159,SM10,5.9,0,SM10_micro006,-0.04472688934291084
1160,SM10,5.9,1,SM10_micro036,-3.1312198154327615
1161,SM10,6.0,0,SM10_micro006,-0.04472688934291084
1162,SM10,6.0,1,SM10_micro036,-3.1312198154327615
1163,SM10,6.1,0,SM10_micro006,-0.04472688934291084
1164,SM10,6.1,1,SM10_micro036,-3.1312198154327615
1165,SM10,6.2,0,SM10_micro006,-0.04472688934291084
1166,SM10,6.2,1,SM10_micro036,-3.1312198154327615
1167,SM10,6.3,0,SM10_micro006,-0.04472688934291084
1168,SM10,6.3,1,SM10_micro036,-3.1312198154327615
1169,SM10,6.4,0,SM10_micro006,-0.04472688934291084
1170,SM10,6.4,1,SM10_micro036,-3.1312198154327615
1171,SM10,6.5,0,SM10_micro006,-0.04472688934291084
1172,SM10,6.5,1,SM10_micro036,-3.1312198154327615
1173,SM10,6.6,0,SM10_micro006,-0.04472688934291084
1174,SM10,6.6,1,SM10_micro036,-3.1312198154327615
1175,SM10,6.7,0,SM10_micro006,-0.04506445077191394
1176,SM10,6.7,1,SM10_micro036,-3.1317261575762663
1177,SM10,6.8,0,SM10_micro006,-0.04506445077191394
1178,SM10,6.8,1,SM10_micro036,-3.1317261575762663
1179,SM10,6.9,0,SM10_micro006,-0.04523323148641549
1180,SM10,6.9,1,SM10_micro036,-3.1318949382907677
1181,SM10,7.0,0,SM10_micro006,-0.04540201220091704
1182,SM10,7.0,1,SM10_micro036,-3.132063719005269
1183,SM10,7.1,0,SM10_micro006,-0.04557079291541859
1184,SM10,7.1,1,SM10_micro036,-3.132232499719771
1185,SM10,7.2,0,SM10_micro006,-0.045739573629920136
1186,SM10,7.2,1,SM10_micro036,-3.132401280434273
1187,SM10,7.3,0,SM10_micro006,-0.04607713505892324
1188,SM10,7.3,1,SM10_micro036,-3.132738841863276
1189,SM10,7.4,0,SM10_micro006,-0.04658347720242789
1190,SM10,7.4,1,SM10_micro036,-3.1332451840067805
1191,SM10,7.5,0,SM10_micro006,-0.047089819345932545
1192,SM10,7.5,1,SM10_micro036,-3.133751526150285
1193,SM10,7.6,0,SM10_micro006,-0.04776494220393874
1194,SM10,7.6,1,SM10_micro036,-3.134426649008291
1195,SM10,7.7,0,SM10_micro006,-0.048608845776446495
1196,SM10,7.7,1,SM10_micro036,-3.1352705525807987
1197,SM10,7.8,0,SM10_micro006,-0.04979031077795734
1198,SM10,7.8,1,SM10_micro036,-3.13645201758231
1199,SM10,7.9,0,SM10_micro006,-0.05114055649396975
1200,SM10,7.9,1,SM10_micro036,-3.137802263298322
1201,SM10,8.0,0,SM10_micro006,-0.0529971443534868
1202,SM10,8.0,1,SM10_micro036,-3.1396588511578396
1203,SM10,8.1,0,SM10_micro006,-0.05536007435650851
1204,SM10,8.1,1,SM10_micro036,-3.1420217811608606
1205,SM10,8.1,2,SM10_micro023,-4.548302694387778
1206,SM10,8.2,0,SM10_micro006,-0.05822934650303487
1207,SM10,8.2,1,SM10_micro036,-3.1448910533073873
1208,SM10,8.2,2,SM10_micro023,-4.305596026934549
1209,SM10,8.3,0,SM10_micro006,-0.061942522222068974
1210,SM10,8.3,1,SM10_micro036,-3.148604229026421
1211,SM10,8.3,2,SM10_micro023,-4.063564482339325
1212,SM10,8.4,0,SM10_micro006,-0.06683716294261394
1213,SM10,8.4,1,SM10_micro036,-3.153330089032465
1214,SM10,8.4,2,SM10_micro023,-3.8227144027456132
1215,SM10,8.5,0,SM10_micro006,-0.07274448795016819
1216,SM10,8.5,1,SM10_micro036,-3.1594061947545207
1217,SM10,8.5,2,SM10_micro023,-3.583045788153412
1218,SM10,8.6,0,SM10_micro006,-0.0805084008172395
1219,SM10,8.6,1,SM10_micro036,-3.167170107621592
1220,SM10,8.6,2,SM10_micro023,-3.345064980706226
1221,SM10,8.7,0,SM10_micro006,-0.09029768225832943
1222,SM10,8.7,1,SM10_micro023,-3.1091095418330585
1223,SM10,8.7,2,SM10_micro036,-3.176959389062682
1224,SM10,8.8,0,SM10_micro006,-0.1026186744169426
1225,SM10,8.8,1,SM10_micro023,-2.8756858136774146
1226,SM10,8.8,2,SM10_micro036,-3.189280381221295
1227,SM10,8.9,0,SM10_micro006,-0.11831528086558678
1228,SM10,8.9,1,SM10_micro023,-2.645637699811801
1229,SM10,8.9,2,SM10_micro036,-3.2049769876699394
1230,SM10,9.0,0,SM10_micro006,-0.13789384374776661
1231,SM10,9.0,1,SM10_micro023,-2.419471542379724
1232,SM10,9.0,2,SM10_micro036,-3.224555550552119
1233,SM10,9.1,0,SM10_micro006,-0.1623670473504914
1234,SM10,9.1,1,SM10_micro023,-2.1982000256681915
1235,SM10,9.1,2,SM10_micro036,-3.249028754154844
1236,SM10,9.2,0,SM10_micro006,-0.19274757596077047
1237,SM10,9.2,1,SM10_micro023,-1.983004614678715
1238,SM10,9.2,2,SM10_micro036,-3.279409282765123
1239,SM10,9.3,0,SM10_micro006,-0.23038567529461623
1240,SM10,9.3,1,SM10_micro023,-1.7748979936983034
1241,SM10,9.3,2,SM10_micro036,-3.3170473820989685
1242,SM10,9.4,0,SM10_micro006,-0.2764628103535394
1243,SM10,9.4,1,SM10_micro023,-1.5753991891574708
1244,SM10,9.4,2,SM10_micro036,-3.3631245171578916
1245,SM10,9.5,0,SM10_micro006,-0.33249800756805414
1246,SM10,9.5,1,SM10_micro023,-1.385689666057728
1247,SM10,9.5,2,SM10_micro036,-3.419159714372406
1248,SM10,9.6,0,SM10_micro006,-0.3998415126541727
1249,SM10,9.6,1,SM10_micro023,-1.2072884508295896
1250,SM10,9.6,2,SM10_micro036,-3.4865032194585255
1251,SM10,9.7,0,SM10_micro006,-0.47984357132790756
1252,SM10,9.7,1,SM10_micro023,-1.0415457891890672
1253,SM10,9.7,2,SM10_micro036,-3.5665052781322606
1254,SM10,9.8,0,SM10_micro006,-0.5736856485907695
1255,SM10,9.8,1,SM10_micro023,-0.8896431461376718
1256,SM10,9.8,2,SM10_micro036,-3.6603473553951216
1257,SM10,9.9,0,SM10_micro006,-0.6818740865862634
1258,SM10,9.9,1,SM10_micro023,-0.7522556445334098
1259,SM10,9.9,2,SM10_micro036,-3.768535793390616
1260,SM10,10.0,0,SM10_micro023,-0.6298896265197858
1261,SM10,10.0,1,SM10_micro006,-0.8052527888868967
1262,SM10,10.0,2,SM10_micro036,-3.891914495691249
1263,SM10,10.1,0,SM10_micro023,-0.5225450920967998
1264,SM10,10.1,1,SM10_micro006,-0.943652974778168
1265,SM10,10.1,2,SM10_micro036,-4.030314681582521
1266,SM10,10.2,0,SM10_micro023,-0.42971569912094715
1267,SM10,10.2,1,SM10_micro006,-1.096399521402071
1268,SM10,10.2,2,SM10_micro036,-4.183061228206424
1269,SM10,10.3,0,SM10_micro023,-0.35055754401972006
1270,SM10,10.3,1,SM10_micro006,-1.262986086615101
1271,SM10,10.3,2,SM10_micro036,-4.349647793419454
1272,SM10,10.4,0,SM10_micro023,-0.2838891617916076
1273,SM10,10.4,1,SM10_micro006,-1.4422312054157476
1274,SM10,10.4,2,SM10_micro036,-4.5288929122201
1275,SM10,10.5,0,SM10_micro023,-0.22852908743509914
1276,SM10,10.5,1,SM10_micro006,-1.6324470706589946
1277,SM10,10.6,0,SM10_micro023,-0.1757007237961139
1278,SM10,10.6,1,SM10_micro006,-1.8253634273342667
1279,SM10,10.7,0,SM10_micro023,-0.13991921232178522
1280,SM10,10.7,1,SM10_micro006,-2.0353266361741955
1281,SM10,10.8,0,SM10_micro023,-0.11105771014202011
1282,SM10,10.8,1,SM10_micro006,-2.2522098543086875
1283,SM10,10.9,0,SM10_micro023,-0.08793475225530772
1284,SM10,10.9,1,SM10_micro006,-2.474662836021731
1285,SM10,11.0,0,SM10_micro023,-0.06936887366013718
1286,SM10,11.0,1,SM10_micro006,-2.7018416777408176
1287,SM11,3.0,0,SM11_micro008,-0.11375820157404493
1288,SM11,3.0,1,SM11_micro005,-2.248665459304155
1289,SM11,3.1,0,SM11_micro008,-0.14278848446831158
1290,SM11,3.1,1,SM11_micro005,-2.0319510218841645
1291,SM11,3.2,0,SM11_micro008,-0.17856999594264025
1292,SM11,3.2,1,SM11_micro005,-1.8221565937587372
1293,SM11,3.3,0,SM11_micro008,-0.22262176242754486
1294,SM11,3.3,1,SM11_micro005,-1.6204636399293846
1295,SM11,3.4,0,SM11_micro008,-0.27629402963903793
1296,SM11,3.4,1,SM11_micro005,-1.4283911868266206
1297,SM11,3.5,0,SM11_micro008,-0.3409370432931317
1298,SM11,3.5,1,SM11_micro005,-1.247289480166457
1299,SM11,3.6,0,SM11_micro008,-0.4179010491058386
1300,SM11,3.6,1,SM11_micro005,-1.0785087656649066
1301,SM11,3.7,0,SM11_micro008,-0.5083675120786696
1302,SM11,3.7,1,SM11_micro005,-0.923399289037982
1303,SM11,3.8,0,SM11_micro008,-0.6133491164986339
1304,SM11,3.8,1,SM11_micro005,-0.7826361731436889
1305,SM11,3.9,0,SM11_micro005,-0.6567257601255323
1306,SM11,3.9,1,SM11_micro008,-0.7331834237947347
1307,SM11,4.0,0,SM11_micro005,-0.5460056114125154
1308,SM11,4.0,1,SM11_micro008,-0.8680392146814733
1309,SM11,4.1,0,SM11_micro005,-0.44980060414663164
1310,SM11,4.1,1,SM11_micro008,-1.0177477084443485
1311,SM11,4.2,0,SM11_micro005,-0.3676043961843766
1312,SM11,4.2,1,SM11_micro008,-1.1811274400818492
1313,SM11,4.3,0,SM11_micro005,-0.2982355225242394
1314,SM11,4.3,1,SM11_micro008,-1.3575032867359693
1315,SM11,4.4,0,SM11_micro005,-0.24034373745020768
1316,SM11,4.4,1,SM11_micro008,-1.5453562219761947
1317,SM11,4.5,0,SM11_micro005,-0.19274757596077047
1318,SM11,4.5,1,SM11_micro008,-1.7435047808010147
1319,SM11,4.6,0,SM11_micro005,-0.15375923091091234
1320,SM11,4.6,1,SM11_micro008,-1.950261156065414
1321,SM11,4.7,0,SM11_micro005,-0.1220284565846209
1322,SM11,4.7,1,SM11_micro008,-2.1641063213388785
1323,SM11,4.8,0,SM11_micro005,-0.09671134940938833
1324,SM11,4.8,1,SM11_micro008,-2.3845339344779033
1325,SM11,4.9,0,SM11_micro005,-0.0764576636692023
1326,SM11,4.9,1,SM11_micro008,-2.609856188337473
1327,SM11,5.0,0,SM11_micro005,-0.060254715077053475
1328,SM11,5.0,1,SM11_micro008,-2.839397960059581
1329,SM11,5.1,0,SM11_micro005,-0.04742738077493564
1330,SM11,5.1,1,SM11_micro008,-3.0723153460717207
1331,SM11,5.2,0,SM11_micro005,-0.037300537904842626
1332,SM11,5.2,1,SM11_micro008,-3.3079332235158847
1333,SM11,5.3,0,SM11_micro005,-0.029199063608768207
1334,SM11,5.3,1,SM11_micro008,-3.5455764695340672
1335,SM11,5.4,0,SM11_micro005,-0.022954177172210842
1336,SM11,5.4,1,SM11_micro008,-3.785076303411768
1337,SM11,5.5,0,SM11_micro005,-0.018059536451665883
1338,SM11,5.5,1,SM11_micro008,-4.0257576022909785
1339,SM11,5.6,0,SM11_micro005,-0.014177580018130227
1340,SM11,5.6,1,SM11_micro008,-4.2676203661717
1341,SM11,5.7,0,SM11_micro005,-0.011139527157102322
1342,SM11,5.7,1,SM11_micro008,-4.510158252910428
1343,SM11,5.8,0,SM11_micro005,-0.008607816439579067
1344,SM11,5.9,0,SM11_micro005,-0.006751228580062014
1345,SM11,6.0,0,SM11_micro005,-0.00523220214954806
1346,SM11,6.1,0,SM11_micro005,-0.004219517862538758
1347,SM11,6.2,0,SM11_micro005,-0.003206833575529456
1348,SM11,6.3,0,SM11_micro005,-0.002531710717523255
1349,SM11,6.4,0,SM11_micro005,-0.002025368574018604
1350,SM11,6.5,0,SM11_micro005,-0.001519026430513953
1351,SM11,6.6,0,SM11_micro005,-0.0011814650015108522
1352,SM11,6.7,0,SM11_micro005,-0.001012684287009302
1353,SM11,6.8,0,SM11_micro005,0.0
1354,SM11,6.9,0,SM11_micro005,0.0
1355,SM11,7.0,0,SM11_micro005,0.0
1356,SM11,7.1,0,SM11_micro005,0.0
1357,SM11,7.2,0,SM11_micro005,0.0
1358,SM11,7.3,0,SM11_micro005,0.0
1359,SM11,7.4,0,SM11_micro005,0.0
1360,SM11,7.5,0,SM11_micro005,0.0
1361,SM11,7.6,0,SM11_micro005,0.0
1362,SM11,7.7,0,SM11_micro005,0.0
1363,SM11,7.8,0,SM11_micro005,0.0
1364,SM11,7.9,0,SM11_micro005,0.0
1365,SM11,8.0,0,SM11_micro005,0.0
1366,SM11,8.1,0,SM11_micro005,0.0
1367,SM11,8.2,0,SM11_micro005,0.0
1368,SM11,8.3,0,SM11_micro005,0.0
1369,SM11,8.4,0,SM11_micro005,0.0
1370,SM11,8.5,0,SM11_micro005,0.0
1371,SM11,8.6,0,SM11_micro005,0.0
1372,SM11,8.7,0,SM11_micro005,0.0
1373,SM11,8.8,0,SM11_micro005,0.0
1374,SM11,8.9,0,SM11_micro005,0.0
1375,SM11,9.0,0,SM11_micro005,0.0
1376,SM11,9.1,0,SM11_micro005,0.0
1377,SM11,9.2,0,SM11_micro005,0.0
1378,SM11,9.3,0,SM11_micro005,0.0
1379,SM11,9.4,0,SM11_micro005,0.0
1380,SM11,9.5,0,SM11_micro005,0.0
1381,SM11,9.6,0,SM11_micro005,0.0
1382,SM11,9.7,0,SM11_micro005,0.0
1383,SM11,9.8,0,SM11_micro005,0.0
1384,SM11,9.9,0,SM11_micro005,-0.0003375614290031007
1385,SM11,10.0,0,SM11_micro005,-0.000506342143504651
1386,SM11,10.1,0,SM11_micro005,-0.0006751228580062014
1387,SM11,10.2,0,SM11_micro005,-0.0008439035725077517
1388,SM11,10.3,0,SM11_micro005,-0.001012684287009302
1389,SM11,10.4,0,SM11_micro005,-0.0013502457160124027
1390,SM11,10.5,0,SM11_micro005,-0.0016878071450155034
1391,SM11,10.6,0,SM11_micro005,-0.0021941492885201542
1392,SM11,10.7,0,SM11_micro005,-0.0027004914320248054
1393,SM11,10.8,0,SM11_micro005,-0.003375614290031007
1394,SM11,10.9,0,SM11_micro005,-0.0043882985770403084
1395,SM11,11.0,0,SM11_micro005,-0.005569763578551161
1396,SM12,3.0,0,SM12_micro006,-0.03696297647583952
1397,SM12,3.0,1,SM12_micro012,-3.9631399572109034
1398,SM12,3.0,2,SM12_micro001,-4.0576571573317715
1399,SM12,3.1,0,SM12_micro006,-0.04219517862538758
1400,SM12,3.1,1,SM12_micro012,-3.722796219760696
1401,SM12,3.1,2,SM12_micro001,-4.06288935948132
1402,SM12,3.2,0,SM12_micro006,-0.0489464072054496
1403,SM12,3.2,1,SM12_micro012,-3.4838027280265003
1404,SM12,3.2,2,SM12_micro001,-4.0696405880613815
1405,SM12,3.3,0,SM12_micro006,-0.057385442930527115
1406,SM12,3.3,1,SM12_micro012,-3.2464970434373206
1407,SM12,3.3,2,SM12_micro001,-4.078079623786459
1408,SM12,3.4,0,SM12_micro006,-0.06818740865862633
1409,SM12,3.4,1,SM12_micro012,-3.0115542888511624
1410,SM12,3.4,2,SM12_micro001,-4.088881589514559
1411,SM12,3.5,0,SM12_micro006,-0.08185864653325191
1412,SM12,3.5,1,SM12_micro012,-2.779480806411531
1413,SM12,3.5,2,SM12_micro001,-4.102552827389184
1414,SM12,3.6,0,SM12_micro006,-0.09907427941241005
1415,SM12,3.6,1,SM12_micro012,-2.5509517189764317
1416,SM12,3.6,2,SM12_micro001,-4.11959967955384
1417,SM12,3.7,0,SM12_micro006,-0.12050943015410695
1418,SM12,3.7,1,SM12_micro012,-2.326810930118373
1419,SM12,3.7,2,SM12_micro001,-4.1410348302955375
1420,SM12,3.8,0,SM12_micro006,-0.14734556375985344
1421,SM12,3.8,1,SM12_micro012,-2.107902343409862
1422,SM12,3.8,2,SM12_micro001,-4.167870963901284
1423,SM12,3.9,0,SM12_micro006,-0.18059536451665886
1424,SM12,3.9,1,SM12_micro012,-1.8954074238524101
1425,SM12,3.9,2,SM12_micro001,-4.201289545372591
1426,SM12,4.0,0,SM12_micro006,-0.2216090781405356
1427,SM12,4.0,1,SM12_micro012,-1.6906764171620297
1428,SM12,4.0,2,SM12_micro001,-4.242134478281966
1429,SM12,4.1,0,SM12_micro006,-0.27173695034749606
1430,SM12,4.1,1,SM12_micro012,-1.4950595690547328
1431,SM12,4.1,2,SM12_micro001,-4.292262350488926
1432,SM12,4.2,0,SM12_micro006,-0.3323292268535526
1433,SM12,4.2,1,SM12_micro012,-1.3100759059610336
1434,SM12,4.2,2,SM12_micro001,-4.352854626994984
1435,SM12,4.3,0,SM12_micro006,-0.4047361533747177
1436,SM12,4.3,1,SM12_micro012,-1.1367381121679414
1437,SM12,4.3,2,SM12_micro001,-4.425261553516148
1438,SM12,4.4,0,SM12_micro006,-0.4903079756270037
1439,SM12,4.4,1,SM12_micro012,-0.9765652141059702
1440,SM12,4.4,2,SM12_micro001,-4.5110021564829355
1441,SM12,4.5,0,SM12_micro006,-0.59005737789742
1442,SM12,4.5,1,SM12_micro012,-0.8307386767766308
